Id,predicted_values
0x869f,0.3779
0xb89b,0.0799
0x5052,0.2418
0x6183,0.6032
0x10de,0.5369
0x4823,0.3305
0x501b,0.094
0x9d3e,-1.9164
0x46df,-0.0181
0x634,0.8452
0x4cf2,-1.9256
0x80f8,0.3854
0xddb,0.7412
0x5127,1.0456
0xa0ab,0.1912
0x7e97,-0.7733
0x1677,-0.5252
0x70fe,0.5588
0x228b,0.1105
0x5cd4,0.897
0x31b8,0.3905
0x8d9d,-2.3455
0x651d,0.1023
0xa8da,-0.632
0xa769,-2.7726
0x78aa,0.8287
0xb683,0.2671
0x3098,0.3388
0x4f91,-0.0533
0x5c1c,0.421
0x118a,-0.1483
0x9571,0.4814
0x8621,-1.0235
0x2ec6,0.5786
0x55d4,0.5183
0x2d79,0.6433
0x4b57,0.4139
0x325f,-0.0111
0x79d4,-2.1535
0x479c,0.5683
0x173e,0.2492
0x3397,0.4723
0xaf04,-3.0287
0x7a42,0.4193
0x80bb,-0.382
0x9cbe,0.0635
0x3b18,0.0643
0x5fd,0.2984
0x3b41,0.2146
0xb704,1.0745
0x1a73,0.4982
0xa7c6,0.1211
0x4320,-0.0574
0x6d05,0.0383
0x1d6d,-0.0469
0x55ed,0.5226
0x5aa3,0.0783
0x9b24,1.0725
0x1ad3,0.4151
0x82de,0.5302
0x6126,-0.3258
0x76ef,0.2065
0x9b21,0.2631
0x357b,-2.0664
0x666b,0.5073
0x6b51,0.3289
0xb64a,0.8506
0x9e4f,-0.146
0x79d1,0.781
0x4262,0.4067
0x42b5,0.7613
0xda6,0.5733
0x413e,-2.7553
0x30fc,0.6054
0x66e7,0.7998
0x9ab2,0.5865
0x30ed,0.1609
0xb398,0.0953
0x5892,-1.3403
0x741,-2.5447
0x3213,0.2604
0x9eaa,0.0662
0x93b8,0.3993
0x3097,0.5444
0x1c14,-1.2236
0xa796,0.2772
0x3e8b,0.4861
0x5ab9,1.1182
0x8141,-3.0817
0x20bb,-0.2213
0xc7d8,0.2377
0x49b1,0.4777
0x2c10,0.2004
0x625f,0.4626
0x1847,-2.7824
0x61f3,0.3922
0x5f43,0.4412
0x8990,0.2821
0xa5d3,0.1107
0x94b7,0.5799
0x281b,-1.2513
0x5815,0.0767
0x2277,0.5357
0xa95,0.1186
0xbcd4,-0.4219
0x3825,0.6086
0x6661,-0.1078
0x3b31,-0.4057
0x20a2,1.0137
0xa9e1,0.2999
0x81c0,0.4743
0x654,0.516
0x57e1,-0.1628
0x1cea,-0.7785
0x3f18,0.2232
0x11ec,0.1926
0x6a4e,1.1249
0x2ae4,0.3203
0x6671,0.7849
0x7b45,0.3907
0xf6b,-0.3603
0x7919,0.3099
0xb18e,1.0204
0xc3ac,0.1879
0x318a,0.2827
0x727b,0.3422
0x32dd,0.7845
0x6bc7,-0.2739
0x7823,0.1487
0x2fae,-0.0628
0x58fc,0.2499
0x7512,0.186
0x19af,0.6088
0x9bff,0.5813
0xa314,0.3535
0x32aa,0.2832
0xa537,1.1223
0xbe81,0.1839
0x4dd3,-0.5711
0xadaa,0.685
0xa1c6,0.0471
0x1bf1,0.524
0xc6e5,-1.4907
0x86d1,-0.1608
0x71d3,0.4536
0xcf3,0.2925
0x2473,-0.0173
0x8616,0.4436
0x1051,0.2266
0x78cc,-1.5234
0xb65a,0.2216
0xc507,-2.7963
0x987,0.3002
0x37f8,0.3147
0xa571,0.2132
0xbe49,0.0911
0xb7c5,-0.3855
0x7168,-0.1114
0x3170,0.2753
0x9f87,0.0728
0xc207,-0.1263
0xaa13,0.694
0x608c,0.6789
0x7684,-0.453
0xc9a,0.2367
0xe4c,1.0367
0x9591,0.2821
0x1ef1,0.2725
0x6fa9,-2.9259
0x5724,-0.6079
0x61e7,0.1456
0x92ec,0.8901
0xafc7,-1.1063
0x78a7,-0.259
0xa2e6,0.2881
0x5cde,-0.4059
0x1241,0.1883
0x8c86,0.4959
0x49d4,0.624
0x6b37,0.4456
0x60c3,0.1382
0x39e9,-0.4631
0xb5c7,0.5039
0x48f3,0.5926
0xc69c,-2.195
0x8b4b,-0.5876
0x6ce6,0.6732
0x3ed0,0.3552
0x23c8,0.5721
0xba76,-2.2837
0x758,0.575
0x73e1,0.454
0x8b83,0.4563
0xb291,0.482
0xa93f,0.184
0x1255,0.5036
0x513a,-0.2594
0x6218,-0.1391
0x40ce,0.6911
0x2b27,-0.0278
0x73a4,0.4207
0x1e92,-0.1578
0x857,-0.7522
0x7f39,1.2107
0x9a64,-0.2882
0x6637,-0.7171
0x38d0,0.1701
0x5e52,0.0578
0xbd06,0.6243
0x41ee,0.1107
0x71cb,0.4451
0x7e95,0.5031
0x4b19,0.1709
0x3621,-1.1556
0x6d17,0.7149
0x6f77,-0.3516
0x94dd,0.3799
0x86cc,-2.6187
0x6a51,0.5297
0x6d12,0.3052
0x4595,-0.1449
0x654e,0.3562
0x34c6,0.4764
0x7d2d,-2.8373
0xc427,-0.771
0x6d0a,0.8247
0x4b3d,0.2805
0xa0c,0.298
0xae83,-0.2704
0xc4a1,0.6301
0x7ebe,0.7804
0x3b36,0.1219
0xb56c,0.0671
0x87fe,-0.3371
0x46db,-0.1842
0x1d3c,0.1341
0xaf62,0.2985
0x4328,0.1035
0x4686,-0.2866
0x7e76,-0.4383
0xa5b,0.4069
0x3326,-0.0605
0x8206,0.2867
0x7c59,-0.0162
0x824a,-0.3058
0x6740,0.3323
0xbbc8,-3.2035
0x8788,0.353
0xc90f,0.5477
0x1675,0.3093
0xa629,-0.4468
0xaeaa,-0.8283
0x321c,0.3179
0xaba,0.2171
0x5750,0.2164
0xbc4c,-1.4421
0x27f1,0.9454
0xa60f,0.7492
0x9e20,0.6196
0x5923,0.1043
0x5328,-0.7745
0x9dec,0.2267
0x11a2,0.1662
0x5cc1,-1.0934
0x27f5,0.6418
0x456d,-2.7763
0xc667,0.224
0x5bc3,0.201
0x1f9b,0.0639
0x5dfc,-0.1644
0x6162,1.1165
0x132e,0.6837
0x29c3,0.2372
0x8999,0.3857
0xaf2,0.0838
0x8147,-0.4588
0x6b0d,0.5817
0x15fb,0.0119
0x2967,0.5333
0x48f9,0.5784
0xc61a,-2.1583
0x99fb,0.2133
0x1357,0.2512
0x75c7,0.3456
0xb817,-0.0088
0xc4ad,0.969
0x4c52,-0.0136
0x6c2d,-0.2069
0x34aa,0.0741
0x6b2a,0.4885
0x8c5a,-0.8259
0x8437,0.5619
0x92b,0.178
0x5161,0.1364
0x725c,-2.7989
0x2493,-0.3093
0x941b,0.0109
0xc6a3,0.0883
0x168c,0.0714
0x3b80,0.2472
0x8057,0.6441
0x7eec,0.397
0x3fc3,-2.5894
0x1301,0.0018
0x61dc,-2.0006
0x1235,-0.5592
0x239b,0.4831
0x54d7,-0.7767
0xb09c,0.2801
0xbb89,0.3539
0xb3f0,0.0838
0x4d5d,-0.7368
0x1ff3,0.465
0xb709,-0.094
0x6242,0.2724
0x595b,0.2254
0x4905,0.5221
0x94ae,-0.2847
0x11a1,0.3168
0x26f1,1.0348
0x3834,-0.1347
0x1eac,0.3564
0x98db,0.4448
0x1eb7,-0.0029
0x80e4,0.649
0x3b1e,0.5948
0x996f,-0.5698
0x5c29,-0.1071
0xa148,0.4184
0x2ffc,0.2727
0xb989,0.0687
0x5181,0.0151
0x9ca8,0.013
0xc892,0.7429
0xbafa,-0.0764
0x3668,-2.2402
0xb631,0.9758
0x6b93,-2.3846
0xf50,-0.4087
0x1ca5,-0.0141
0x5ba5,0.3829
0xa132,0.3593
0x5776,0.4235
0x6aba,0.1858
0x8fa1,0.3415
0x626f,-0.3969
0x5e02,1.0781
0x53d6,0.3649
0x7ca0,0.2085
0x5d30,-1.4446
0x523a,-0.3818
0xcd7,0.3477
0xc8a1,0.2276
0x1e43,-1.6972
0x97c4,-1.9745
0x5c08,0.4129
0xbf21,0.6349
0x5ab8,-1.5155
0x32b8,0.5484
0xc5f5,0.4388
0xc42a,0.3415
0x597c,0.4398
0x259f,0.7988
0x893e,0.0787
0x8c7e,-0.5421
0xb2f5,0.2706
0x6cfc,0.158
0x4f87,0.8057
0x5319,-3.1787
0xb1cf,0.4758
0xb417,0.0971
0xa3bc,0.2826
0x9d06,-0.3186
0x9a31,0.2211
0xf95,0.1721
0x9642,1.1509
0x662b,0.0391
0x1d39,-0.2938
0xaf0e,-0.3366
0x4406,0.4231
0x5889,1.2192
0x81b1,0.6374
0x7558,0.6982
0x5047,-0.0042
0x3fce,0.2433
0xaad8,0.1324
0xbc1a,0.3682
0x46f6,0.405
0x9761,0.4173
0xc6c4,0.1842
0x3407,-0.6281
0x596a,0.6622
0x7b0e,0.1247
0x8a8b,0.2323
0x7c4d,0.6507
0xc7c8,0.0265
0x9331,0.4474
0x4c92,0.0613
0xa1ba,-0.0335
0x314a,-0.408
0x1543,1.0635
0x84ab,-0.1353
0xbb85,-0.8329
0x404f,1.1694
0x8fba,0.5771
0x5373,0.5002
0x77dd,-0.7728
0x5790,-0.9674
0x5e33,0.5813
0xb3a2,-0.4883
0xb940,1.0179
0x3cab,-0.0084
0x1cdc,0.148
0xb6fe,0.5373
0x7c27,0.4306
0xbc8,-0.1279
0x786d,0.8471
0x7e4d,-0.0283
0x81c2,0.1361
0x324f,-0.4547
0xbd8c,-0.1046
0x83b8,0.8558
0x7e28,0.3922
0x5707,-0.0354
0x4b9b,-0.4482
0x5d2e,-0.0879
0x58f0,0.1357
0x6e95,0.8636
0x8314,0.3008
0x20dc,1.1481
0x5bba,-0.6263
0x5333,-1.7433
0x9f8a,-0.1346
0x2c8b,0.8357
0x55ae,-0.0432
0x1d23,-0.3965
0x7afd,0.2076
0x80f0,-2.3154
0x5627,-2.9664
0x411b,0.2344
0x8c91,0.2033
0xbf6f,0.457
0x71d0,0.2662
0xa065,0.6769
0x1d7f,0.305
0xb315,-0.0926
0x9ea,0.0613
0x8fa4,-1.5234
0x6ea0,0.4972
0x82b5,0.2229
0x8593,-0.8276
0xa4b2,0.7697
0x68cb,1.0825
0x91c8,1.1164
0x5070,0.2958
0x9530,0.4147
0x2ab9,-0.6808
0x6ba8,0.3149
0x2bf6,0.425
0x2fb3,0.0519
0xa45d,-0.068
0x1b69,0.2169
0x46c7,0.0025
0x4301,0.6045
0x6b25,-2.4508
0xbd3e,-0.0627
0x43f2,0.1736
0x7591,0.5652
0x5e4a,-0.4643
0x3d1d,-1.7907
0x32d5,0.4238
0x998d,0.4171
0xaf93,0.5631
0x4d92,0.3932
0x6851,-2.1836
0x925b,-0.5875
0x9b10,0.1403
0xbfd,-0.3137
0x2186,0.4372
0x1ded,0.6913
0x7356,1.0461
0x4c7d,-2.6365
0x9a82,0.8759
0x5f2a,0.222
0x9cf4,0.7494
0x7ba2,0.1677
0x6f2a,0.1886
0x7bee,-0.0156
0x4a41,-0.0476
0x915c,0.4121
0x609b,-0.602
0xc8a4,0.5835
0x7cbe,0.1338
0x7c54,0.0821
0xae21,0.2778
0x9c91,0.5515
0xb2ab,0.3754
0x45a3,0.1996
0x2b69,0.255
0x8f53,0.3359
0x493d,0.1039
0x91fc,1.1581
0xbf25,-0.0096
0x44a6,0.2063
0x18e8,0.5912
0x42a5,0.5225
0x4a75,-0.5347
0x573b,-0.1382
0xb8aa,0.0886
0xac3f,0.4984
0x4d84,0.553
0x9371,-0.8699
0x50c3,0.1604
0x2532,0.1408
0x291d,0.3848
0x4780,0.1544
0x7ddb,-0.1733
0x81c5,0.3737
0xb399,0.3245
0xb74b,0.3697
0x210d,-0.1424
0x3883,0.0363
0x583f,-0.6334
0x5409,0.2868
0x49b7,0.8756
0x5e9a,0.2287
0x3bbe,0.0007
0x4c0f,-2.3643
0x5872,0.188
0x5e34,0.3996
0x4660,0.1634
0x674d,-0.0429
0x5230,0.3763
0x37eb,-3.2603
0x42ac,0.7401
0x536a,0.5465
0x60da,0.6484
0x803f,-0.1464
0x837c,0.6381
0x6404,-2.4169
0xa316,0.8638
0xc3c3,0.2627
0xa45,-0.3074
0x2671,-0.4544
0x7f57,0.3789
0x8722,-0.0049
0x210f,1.209
0x27e9,-0.1702
0xc4af,0.3716
0x3eff,0.6804
0x5fac,-1.4916
0xc882,0.1697
0x5512,0.1929
0x3bf5,-0.1773
0xa7e3,0.455
0x63b0,-0.4625
0x4b2e,0.1929
0x9ff7,-0.5053
0xb568,0.7096
0x11ff,0.2596
0x4eef,0.3712
0x98c6,-0.6189
0x5ce7,0.4556
0x890a,0.0471
0x47ec,-0.4076
0xa760,0.3131
0xb2d0,0.0987
0x80a,0.5822
0x42e8,0.1816
0xa979,0.1944
0x4348,0.2753
0xa4d3,-2.1271
0x72e3,0.0338
0x80bc,-2.085
0x47d4,0.4813
0x77a3,0.2746
0x33b9,1.0819
0x908,-0.2674
0x67d9,0.1866
0x628c,1.1547
0x7d54,0.1753
0xaaa0,0.2773
0x49d6,0.6606
0x137e,0.1538
0x1588,0.653
0x737d,0.269
0x54f1,-0.4697
0x2770,0.3332
0x697b,-1.8866
0xc614,0.2105
0x3df4,0.0683
0x5fab,0.8366
0x86c7,-0.1909
0x42e7,0.2123
0x1f2b,0.2677
0x887,0.3103
0x7a67,0.0144
0x981e,0.8968
0x508b,-0.2118
0x8504,-0.0945
0x3b57,0.3607
0x9123,0.3912
0xc90c,0.2529
0x62c,-0.1573
0x1080,0.4469
0x910f,0.1233
0xb5e0,0.2824
0x9c46,0.3457
0x73d0,-0.8447
0x20ed,0.4447
0x97bd,0.2259
0x223d,0.9389
0x263e,-0.2977
0x48af,0.5038
0x5ebe,0.0153
0x1fae,-0.2235
0x97c5,0.3211
0xc252,0.3051
0x833,0.3121
0x920d,0.346
0x2bd0,0.0369
0x109f,-1.8863
0x98ba,-1.6359
0x6bb3,0.4337
0xbc7a,0.8672
0x4a79,0.3954
0x10fa,0.5022
0xad23,0.4306
0x9a1d,0.8822
0x2ee7,-1.0701
0xbb51,-0.283
0x3dc3,-1.1709
0x8c27,0.2064
0x8121,0.0767
0xa277,-0.0046
0xa863,0.545
0x56c7,0.1376
0x8db8,-0.1685
0xaf6a,0.1587
0x5a65,0.4743
0x2ae2,1.1004
0xf1c,0.0691
0x3ef6,-0.0042
0xc712,0.2725
0x39c9,0.3791
0x21ad,0.4438
0xaf53,-0.2291
0xdac,-0.0732
0xbb9,-0.1472
0x9063,0.6303
0x8589,-0.2944
0x1792,-2.802
0x7aea,-0.9339
0x1072,0.1788
0x1453,0.1052
0xae0d,0.5701
0x317a,0.7884
0x3c05,-0.0577
0xa620,-0.4655
0x608f,-0.3882
0x51b2,-2.717
0x1b51,0.8396
0xd82,0.0701
0x3437,-2.0274
0x2a24,0.2434
0x1343,0.2593
0x1b65,0.2295
0xb7fa,0.1485
0xc48c,-1.8352
0xc220,0.3201
0x8153,0.2817
0x8a38,0.3174
0x7d5c,-0.0911
0xa3d8,0.0817
0x8b77,-0.2358
0x4b45,0.5176
0x8fc9,0.5615
0x80b7,-0.3713
0xb9a1,0.2253
0x5991,0.2613
0xc5ad,0.2472
0x90e5,0.1986
0x459e,0.2851
0x5483,0.2561
0x596d,0.5933
0x29cf,0.3323
0x1de2,-1.7438
0xb9e7,0.1833
0xae02,-3.0003
0x4239,0.6035
0x1fd3,0.5292
0xaa39,0.0214
0x589f,-0.1305
0xb8b,0.408
0x8768,0.036
0x378b,0.09
0xa2b5,-0.0879
0xbe32,0.0976
0x717,-0.516
0xb711,0.5183
0xa363,0.6508
0x3c3a,-0.033
0x9480,0.2717
0x95ca,0.4064
0x7ec9,0.3041
0x7b17,0.2189
0x7044,0.4904
0xb356,-2.2711
0x29c4,-0.1782
0x9184,0.432
0xc298,0.3842
0x836b,0.5061
0x87ba,-1.1131
0x9ffc,0.5307
0x57ec,0.6061
0x2cb4,1.2671
0x233d,-0.0039
0xc03b,0.697
0x3918,-1.2389
0x6447,-0.1309
0x9a60,-0.2792
0x9b4,1.1906
0x8b2f,0.0792
0x38c7,0.8997
0x2c58,0.4917
0x767f,0.6932
0x4e88,0.248
0x785,-0.0848
0x5dc0,0.8001
0xc072,-1.9987
0xa0e3,0.3057
0x92fa,0.5202
0xe82,0.8214
0x1184,-0.6944
0xb85e,0.4513
0x4df0,-0.165
0x43ac,0.4697
0x1500,0.6972
0x658d,0.2156
0x39e6,0.4872
0xbb78,-0.4382
0x631d,-2.148
0x2faf,-2.6251
0xd86,0.3512
0xa2b6,0.4037
0x90c1,-0.5609
0x224e,0.0753
0x78d,0.366
0x20d7,0.3377
0x9cd7,-1.2831
0xc01e,0.2901
0x7bdb,-0.1717
0xf7a,0.3201
0x2303,0.604
0x6472,0.1933
0x2418,-0.4519
0x5452,-0.6092
0x775b,-2.8496
0x5419,0.5222
0xc4f2,0.3284
0x8e69,0.5934
0x26c9,0.4423
0xb534,-0.3889
0x3761,0.295
0x6994,-0.0274
0x7e48,0.5037
0x20cb,0.0305
0x2fb0,0.2744
0x11aa,-0.7129
0x5ee5,0.0456
0x45de,0.196
0x5843,0.2519
0xa2a5,0.5421
0x3626,-2.444
0xae25,-0.2258
0x5027,0.3539
0x6d7f,0.1425
0x2d6f,-2.6646
0x21c9,-0.884
0x6ea8,0.3767
0x6005,0.0498
0x4e03,0.1703
0x87fa,-0.8688
0x97be,-1.9388
0x192b,0.0541
0x7448,0.5622
0x5bfb,0.8365
0x17e9,0.2946
0x753a,0.4281
0x2333,0.3802
0xb968,0.3066
0x99d3,-0.4371
0x2b99,-0.423
0x3c28,1.1709
0xbe9,0.3797
0x5df9,0.4113
0x9fd8,-0.2793
0x241f,0.1869
0x6026,-3.318
0x40ab,0.5941
0x15c8,0.6565
0x49d3,-2.1411
0x170c,0.8633
0xb42f,-0.2946
0x72f7,0.59
0xbdd4,-0.013
0xc134,0.4529
0x9a16,0.6523
0x4f2a,-0.1472
0x262f,0.53
0x84c7,-0.6572
0x2a22,0.3724
0xb9c8,-0.115
0x95df,0.3028
0x491e,0.2197
0x82a5,-0.1269
0x6ec4,0.3971
0xa058,0.3726
0x6dd2,0.4486
0x8869,0.5505
0x714b,0.0953
0xd75,-0.4161
0x1a2f,1.1707
0x1634,0.9875
0x4fbe,0.2847
0x8d2c,0.9074
0x5c1b,0.4735
0xfaa,0.5863
0x9a74,-0.1154
0xa3e0,0.5429
0x60f1,0.5191
0x748b,0.295
0xa2f6,0.3033
0x6aaa,1.0744
0x8f05,-0.3872
0x48fe,-0.094
0x2db3,1.1991
0x1815,0.2733
0x4e9a,0.2522
0x998b,-0.6977
0x127c,0.2608
0xb35,0.4195
0x2317,0.938
0x7078,0.1302
0x1bfb,0.3052
0x5734,0.3299
0x60a9,0.7685
0xc123,-2.7789
0x959f,0.1917
0xb45f,0.3833
0xaf7b,0.5786
0xdb2,-1.1874
0x9d14,0.3531
0x3801,1.2978
0x1deb,0.4614
0xaad6,0.5685
0x8540,0.5224
0x5517,0.6433
0x960,0.5147
0x8519,0.9476
0x5a51,-0.1524
0x90a,0.631
0x5fec,-0.0055
0x4e54,0.5012
0x59f1,0.4027
0x3e2e,-0.4416
0x2112,0.2603
0x2e24,0.3003
0x2c19,0.2133
0x7f3c,0.4198
0x756f,0.5264
0x5cfe,-0.9275
0x5dbf,0.0412
0x5529,-2.7197
0x905c,-0.0097
0x7f7c,0.4333
0x7e80,-0.2334
0x27d8,0.1008
0xb841,-1.7714
0xb8f9,1.0673
0x7bf3,0.0408
0xdce,-0.0111
0xb5b4,0.6534
0x69ed,0.2741
0x43e3,1.0802
0xbb16,0.1143
0x72ff,0.3815
0x5470,0.2664
0x9ecf,0.3341
0xc5e,1.081
0x9f16,-0.124
0x97c9,1.1434
0x6688,0.0233
0xb1e0,1.3054
0x58a7,0.7352
0x39ef,0.6359
0x531b,1.1709
0x878f,0.2792
0xc873,-1.0386
0x766c,0.4665
0x5620,-0.6486
0x1af5,-0.0207
0x679b,1.2162
0x9348,0.4225
0x8f3b,-0.0341
0xbdac,0.4243
0x1ed4,-0.1351
0x62cf,0.9961
0x7503,0.2109
0x18d9,0.4347
0xa186,0.475
0x8b4d,0.1299
0xa25b,0.6393
0x55c3,-0.1149
0xac1f,0.4701
0x4ef8,0.0203
0x6d42,0.6625
0x6cc4,-0.6268
0xbc3,0.1533
0xa1ed,-0.3469
0x803b,-1.608
0x7a8d,0.2947
0x3d12,0.3128
0x4aa7,0.9925
0x63c6,0.618
0x9e2f,1.0615
0x976b,0.4966
0xaf68,0.5759
0xd0a,0.5438
0xcf8,-0.4935
0x404d,0.4782
0x9381,1.251
0x5fa9,0.0572
0x487c,-2.0163
0x94bd,0.9857
0x9a06,-0.316
0xa02a,-0.2568
0x4bf1,-0.1257
0x735,-0.3434
0xa375,1.1722
0x1745,0.3946
0x572e,0.0485
0x8fdb,0.012
0x72f8,-0.1132
0x7019,0.2346
0x8a74,0.5113
0x18e4,-2.2099
0xac50,-1.6302
0xaa46,0.6003
0x5748,-0.8782
0x6d47,0.1681
0x6212,0.5228
0x52bd,1.075
0x3c45,0.6022
0x2bb8,-0.3577
0x85a6,0.5935
0x1c4d,-3.1689
0x1245,-0.4553
0x289b,0.4714
0x4fb7,0.4767
0xa2a2,-0.2389
0x49be,-2.05
0x6013,-0.5956
0x9ad7,0.2506
0xa49c,-1.5409
0x6fe5,0.6472
0x9f26,0.6143
0x5361,0.229
0x1e64,0.1092
0x6e4,0.19
0x118b,0.0988
0x1e5f,0.193
0x3149,1.1548
0x8d95,-2.4212
0xbf9a,0.667
0x6d21,0.8759
0x9104,0.5074
0xc8b7,-0.6797
0xba11,0.1589
0x9f6f,-2.1016
0xb246,0.4498
0x5081,0.4887
0xb25a,0.7616
0x39da,0.3795
0xb1ab,0.1349
0x5186,0.3222
0x6003,-0.4679
0x2467,0.3979
0x1bdb,0.5948
0x20ec,0.443
0x331a,0.2212
0x4ab2,0.3253
0x8301,0.009
0x628d,-3.7516
0xbd7c,0.5307
0x7f99,-1.1411
0x832,0.5058
0xac46,-0.1483
0x5b9e,-2.8029
0xcf5,-0.777
0x66e8,0.1651
0x273f,0.0037
0x98bf,0.4568
0x939,0.4384
0x36f7,0.1479
0xa293,-0.1419
0x1d70,0.4618
0xb171,-3.7193
0x8a50,0.1295
0xb365,0.3558
0x5be2,-0.1773
0x26c3,-2.5011
0x81ab,0.695
0xa3f3,0.4706
0x47b1,-0.4495
0x430e,0.5949
0xaadc,0.9658
0xbbb1,1.1471
0xb4e8,0.3032
0x7fe1,0.4851
0x353f,0.4538
0x93e7,-0.2281
0x3e6d,0.3775
0xc447,0.4988
0xc44,0.1793
0xa1f8,0.394
0xb6ab,0.3972
0x747b,0.4622
0x21c2,0.5971
0x8abb,-0.3137
0x30ce,0.632
0x6b41,0.2655
0xa915,0.5081
0x28e9,0.0434
0x40f1,0.9084
0x8e5,-2.1849
0x97d,0.3827
0x1139,0.2261
0x10f9,0.6312
0xa88,-3.084
0x96fa,-3.2085
0x41a8,0.1942
0x82d,0.8375
0x22d9,0.4208
0x6fab,0.7385
0xaacd,0.1372
0xb331,1.1581
0x3567,0.4226
0xa5b8,-0.4251
0xa48b,-0.0057
0x8b90,0.508
0x781,-2.4356
0x40a0,0.2288
0x5058,0.6502
0x480d,0.6669
0xbd65,0.2569
0xef2,0.0808
0x3d51,-0.4797
0x7143,0.2592
0x978d,0.7029
0x8318,0.1415
0x712f,1.0062
0xaba1,0.5099
0xff7,0.8183
0x9c6b,-0.3321
0x433f,0.2185
0x5ddf,0.8615
0x18fa,0.7051
0x733f,-1.5339
0x9ece,0.682
0x1ce4,0.2193
0x191f,0.179
0xbab0,-0.307
0x77ea,-0.2555
0xa9b2,-0.07
0x5502,0.9115
0xb78b,-0.3988
0x9f94,0.2536
0xb8df,0.2742
0x40b8,0.9727
0xb066,0.427
0x87c4,0.8349
0xbc87,0.0625
0x5609,-0.525
0x3c23,-2.0399
0x16a6,0.1657
0x77ec,-0.0795
0x4f80,0.0672
0x371a,0.3326
0xaf41,0.6334
0x3b53,0.1389
0x950f,-0.1819
0x1348,0.0974
0x55f8,0.6395
0x9cda,0.055
0x4da2,-0.0284
0x7994,0.4942
0xc044,0.5853
0x9749,-3.155
0x2751,0.4489
0x6bd5,-0.6771
0xc45b,0.7998
0x4f4f,1.167
0x2746,0.2684
0x33f6,0.2657
0x2dfd,0.0287
0x43be,-0.2604
0x29fb,-2.1349
0x2f09,0.3316
0xbffc,-0.459
0x438f,0.2563
0x35c2,0.2546
0x9bd,0.295
0x73f2,-0.0522
0x14a6,0.33
0x2b25,0.7792
0x7f4b,0.0864
0x8f4b,-1.3437
0x6b73,0.293
0x3f6e,-0.2795
0xb754,0.1363
0x9798,-0.6175
0x5515,-0.8398
0xb61f,0.0861
0xc7b5,0.5221
0x32a5,-2.7287
0x6803,-0.4394
0x5ec1,0.5504
0x862,0.2469
0x3113,0.094
0x5979,0.4801
0xa74d,0.5995
0x1e98,-0.0257
0x1bd6,0.1741
0x8ba5,0.3343
0x30d9,-0.1009
0x8da1,0.0645
0x2951,-0.7463
0x4e29,-1.0244
0x3510,0.357
0x955f,0.6881
0x7963,-2.1917
0xb3e8,0.1581
0x5e6c,0.5313
0x2555,0.9365
0x74ea,0.2603
0x97cd,-2.8388
0x4c00,-0.6872
0x38c2,-1.255
0x2ae9,0.2405
0xa29b,0.1335
0x9240,0.0332
0xbe77,0.1021
0x1a0e,0.1929
0x7233,0.0436
0x81ca,0.5855
0x64be,0.5378
0x96fb,0.6788
0x81e1,0.1768
0xa6eb,0.4646
0xc3f8,0.4147
0xada1,0.3876
0x237a,-0.599
0x1fba,0.0055
0xb55,0.8008
0x45d6,0.5841
0x3396,-1.2695
0x690c,0.1897
0x1c06,-0.7375
0x5e00,0.3731
0xa994,0.2155
0xb533,-0.4534
0x425b,0.1274
0x687a,-0.455
0x8c55,0.8132
0x5213,-0.6083
0x5666,-0.0857
0xa513,0.1838
0x2a99,0.1114
0x26b0,-1.2449
0xa2db,0.9357
0x825,-3.0853
0xb276,0.1878
0xb44d,0.6451
0x5435,0.0311
0x3c1d,0.1074
0x5edf,0.028
0x74c8,0.498
0x124c,-0.0457
0xb157,0.1289
0x28d6,0.447
0x7ef3,0.385
0x6c66,0.7602
0x6a09,-0.0771
0xad08,0.7773
0x3bf2,0.4892
0xacbb,0.6724
0xad40,0.719
0xc389,0.1039
0x7fff,0.1871
0x3c60,-0.5809
0x399a,0.2693
0x93f6,0.2926
0xb03b,0.1928
0x276e,0.5222
0xb18a,0.4151
0x2c48,-0.0803
0x75d2,0.1891
0x38c5,-0.3469
0x100b,-2.7141
0x4a72,0.3657
0x9e29,-2.5319
0x5b72,-0.1553
0x2df8,0.3027
0x3f03,0.4026
0x5981,0.3605
0x1da3,0.5831
0xb614,-1.8198
0x45b4,-2.6378
0x7c7d,0.3872
0xbb70,0.5377
0xcc1,-2.2932
0x5888,0.6913
0xa210,0.3543
0x4cc9,0.3361
0xa515,0.2739
0xaa1f,0.4813
0x9d89,0.756
0x5104,-2.5793
0x6889,0.1576
0x9953,0.1525
0xa190,-0.101
0x633f,-2.1354
0x97d8,0.9826
0x1713,0.05
0x7d2f,0.2427
0xae6,-0.329
0xa2d6,0.3878
0x9e63,0.3723
0x8561,0.5128
0x60f7,-0.3039
0x5556,-0.22
0x1c53,-0.4255
0x8988,0.5043
0x9cfd,0.059
0x55f0,0.6431
0x4047,0.0197
0x818,-0.2615
0x77b6,0.2647
0x581f,0.6559
0xaf02,0.6212
0xa7f2,1.1743
0x3049,0.5645
0x735f,0.4344
0x78ab,0.3401
0xaec5,0.366
0x3404,0.7976
0xc886,0.5786
0x88ee,-0.142
0x9ae6,-2.4751
0x8740,0.3045
0xc720,0.312
0x176f,-2.8429
0x5c6b,0.4001
0x8b14,0.2313
0x35c5,0.1573
0x29f5,0.4709
0x3df3,-3.132
0x4bdf,-0.1523
0x4880,1.0951
0x4fa1,0.1463
